"slot","panel","date","time","panel_title","chairs","discussants","section","title","presenter","coauthor","presenter_affiliation"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","Measuring Local Crisis Management Performance Through News Media: How Governmental Reactions to the Covid-19 Pandemic are Repre","Pauline Hoffmann",NA,"Zeppelin Universität"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","Measuring Local Crisis Management Performance Through News Media: How Governmental Reactions to the Covid-19 Pandemic are Repre","Steffen Eckhard",NA,"Zeppelin Universität"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","Measuring Local Crisis Management Performance Through News Media: How Governmental Reactions to the Covid-19 Pandemic are Repre","Alexa Lenz",NA,"Zeppelin Universität / Ludwig-Maximilians-Universität München"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","So, what did we learn? – A formulation of commonalities of what worked during COVID-19 on the way to more crisis-proof publ","Maximilian Fink",NA,"University of Oxford / London School of Economics and Political Science"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","Why Does Public Sector Corruption Occur? The Corruption Hexagon ","Eva Thomann","Giuliana Ioannidis","Universität Konstanz"
"Do D","01","26.09.2024","14:00-15:30 Uhr","Administrative Crisis Management During, Before, and After Covid-19","Christian Adam, Zeppelin Universität; Franziska Graf, Zeppelin Universität","Pauline Hoffmann, Zeppelin Universität; Alexa Lenz, Ludwig-Maximilians-Universität München / Zeppelin Universität","Policy-Analyse und Verwaltungswissenschaft","Why Does Public Sector Corruption Occur? The Corruption Hexagon ","Tiziano Zgaga","Giuliana Ioannidis","Universität Konstanz"
"Do D","02","26.09.2024","14:00-15:30 Uhr","Causal inference in observational research","Arndt Leininger, Technische Universität Chemnitz; Julia Schulte-Cloos, Philipps-Universität Marburg","Julian Schüssler, Aarhus Universität","","Enhanced causal inference and transparency through a preregistered internal rep","Ingo Rohlfing",NA,"Universität Passau"
"Do D","02","26.09.2024","14:00-15:30 Uhr","Causal inference in observational research","Arndt Leininger, Technische Universität Chemnitz; Julia Schulte-Cloos, Philipps-Universität Marburg","Julian Schüssler, Aarhus Universität","","Parliamentary turnover and female representation in national parliament. The analysis of 30 European democ","Elena Semenova",NA,"Universität zu Köln"
"Do D","02","26.09.2024","14:00-15:30 Uhr","Causal inference in observational research","Arndt Leininger, Technische Universität Chemnitz; Julia Schulte-Cloos, Philipps-Universität Marburg","Julian Schüssler, Aarhus Universität","","Spillovers in Natural ","Felix Wortmann Callejon",NA,"London School of Economics and Political Science"
"Do D","02","26.09.2024","14:00-15:30 Uhr","Causal inference in observational research","Arndt Leininger, Technische Universität Chemnitz; Julia Schulte-Cloos, Philipps-Universität Marburg","Julian Schüssler, Aarhus Universität","","The Refugee Next Door. Explaining Radical Right Voting based on Spatial Inter-group Exposure ","Julia Leschke","Kimon Krenz","European University Institute"
"Do D","02","26.09.2024","14:00-15:30 Uhr","Causal inference in observational research","Arndt Leininger, Technische Universität Chemnitz; Julia Schulte-Cloos, Philipps-Universität Marburg","Julian Schüssler, Aarhus Universität","","When are Junctures Critical? The Legacies and Non-Legacies of Interruptions in Local Self-Government ","Jan Vogler","Daniel Gingerich","Universität Konstanz"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Bridging Educational Disparities: An Analysis of Civic Edu","Lucy Huschle",NA,"Universität Duisburg Essen"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Bridging Educational Disparities: An Analysis of Civic Edu","Valeriia Hulkovych",NA,"Georg-August-Universität Göttingen"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Bridging Educational Disparities: An Analysis of Civic Edu","Hermann Josef Abs",NA,"Universität Duisburg Essen"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Bridging Educational Disparities: An Analysis of Civic Edu","Monika Oberle",NA,"Georg-August-Universität Göttingen"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Democratic Education as a crucial element of Democratization - Learning from the ","Saskia Schäfer",NA,"Humboldt-Universität zu Berlin"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Epistemic cynism and the climate crisis: Addressing false balances i","Jana Ziel",NA,"Universität Augsburg"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Epistemic cynism and the climate crisis: Addressing false balances i","Andrea Szukala",NA,"Universität Augsburg"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","What can (not) be achieved through demo","Tobias Albrecht",NA,"Universität Münster"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Young people’s perspectives on civic education ","Pia Sauermann","Karl-Philipp Henschelmann","Deutsches Jugendinstitut"
"Do D","03","26.09.2024","14:00-15:30 Uhr","Civic Education in the Polycrisis - Between Crisis Management and Sustainable Development","Isabelle-Christine Panreck, Katholische Hochschule Nordrhein-Westfalen; Luisa Girnus, Freie Universität Berlin","Astrid Carrapatoso,","Entwicklungstheorie und Entwicklungspolitik; Politikwissenschaft und Politische Bildung; Umweltpolitik / Global Change","Young people’s perspectives on civic education ","Laura Meijer","Karl-Philipp Henschelmann","Deutsches Jugendinstitut"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Contesting or combatting climate change? Fragmentation of far-right positions and their translation into internatio","Franziska Höhne",NA,"Goethe-Universität Frankfurt"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Deliberating over development policy: What are the benefits and limits of arguing in internation","Timon Forster",NA,"Universität St. Gallen"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Deliberation in the United Nations Security Council ","Monika Heupel","Evgenija Kroeker","Universität Bamberg"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Deliberation in the United Nations Security Council ","Gisela Hirschmann","Evgenija Kroeker","Leiden University"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Experts in conflict, experts of conflict: specialization in multilat","Lisbeth Zimmermann",NA,"Goethe-Universität Frankfurt"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Experts in conflict, experts of conflict: specialization in multilat","Ben Christian",NA,"Goethe-Universität Frankfurt"
"Do D","04","26.09.2024","14:00-15:30 Uhr","Conflicts in and around International Organizations","Lisbeth Zimmermann, Goethe-Universität Frankfurt; Ben Christian, Goethe-Universität Frankfurt","Mirko Heinzel, London School of Economics (LSE)","Internationale Beziehungen; Internationale Organisation","Mending the damage: The role of moral authority in the International Labour Organization’s respons","Iris Bartelt",NA,"Universität Bielefeld"
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,NA,NA,NA
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Alexia",NA,"Katsanidou"
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"GESIS - Leibniz-Institut für Sozialwissenschafte",NA,NA
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Jasmin",NA,"Riedl"
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Universität der Bundeswehr Münche",NA,NA
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Felicia",NA,"Riethmüller"
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Georg-August-Universität Göttinge",NA,NA
"Do D","05","26.09.2024","14:00-15:30 Uhr","Dateninfrastruktur für politikwissenschaftliche Forschung. Lösungen über die Polykrise hinaus","","","Methoden der Politikwissenschaft; Demokratieforschung",NA,"Bernhard",NA,"Miller"
